"id","customer_id","installation_date","status","pic_id","created_by","updated_by","created_at","updated_at","uninstallation_date","lead_person_id","installed_by","unistalled_by","remarks","idu_sn","ac_asset_id","custom_asset_name","odu_sn","last_deduction_date","contract_start_date","contract_end_date","total_debt","balance","service","payment_term","monthly_fee","device_activated","security_deposit_status","uninstallation_start_date","uninstallation_end_date","uninstallation_status"
2584,179,"2023-09-12 08:08:23.645","UNINSTALLED",NULL,NULL,NULL,"2023-09-12 08:08:23.645","2023-09-17 12:40:01.983669","2023-09-17",NULL,NULL,71,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2360,990,"2023-07-05 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-07-05 10:56:03.91746","2023-07-06 05:55:12.769238",NULL,NULL,NULL,NULL,NULL,"0000398",7,NULL,"0000398",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1635,641,"2023-01-13 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-01-13 05:51:57.55481","2023-08-14 09:09:22.344466",NULL,NULL,NULL,NULL,NULL,"0000260",7,NULL,"0000413",NULL,"2023-01-13 00:00:00","2033-01-13 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
2016,860,"2023-04-12 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-04-12 09:46:55.329693","2023-09-08 12:38:15.597217","2023-09-08",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2358,179,"2023-07-04 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-07-04 07:16:52.057758","2023-07-12 06:33:36.856405","2023-07-12",NULL,NULL,71,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2365,179,"2023-07-08 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-07-08 09:40:20.660614","2023-07-10 13:13:36.672853","2023-07-10",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2364,179,"2023-07-06 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-07-06 11:59:18.856656","2023-07-12 06:33:58.144446","2023-07-12",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2562,179,"2023-09-04 13:09:44.976","UNINSTALLED",NULL,NULL,NULL,"2023-09-04 13:09:44.976","2023-09-05 08:08:02.583465","2023-09-05",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1632,642,"2023-01-13 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-01-13 05:49:53.805369","2023-08-14 09:06:20.645543",NULL,NULL,NULL,NULL,NULL,"0000292",7,NULL,"0000374",NULL,"2023-01-13 00:00:00","2033-01-13 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
1636,641,"2023-01-13 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-01-13 05:53:03.306614","2023-08-14 09:09:51.273707",NULL,NULL,NULL,NULL,NULL,"0000543",7,NULL,"0000326",NULL,"2023-01-13 00:00:00","2033-01-13 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
2787,1186,"2023-11-27 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-11-27 11:10:29.297","2023-11-29 06:43:56.2249",NULL,NULL,NULL,NULL,NULL,"0000606",7,NULL,"0000684",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2398,179,"2023-07-19 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-07-19 12:23:34.534086","2023-07-20 07:07:18.143468","2023-07-20",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3424,179,"2024-02-28 07:44:04.286","UNINSTALLED",NULL,NULL,NULL,"2024-02-28 07:44:04.287","2024-03-13 06:42:55.175145","2024-03-13",NULL,NULL,71,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2969,1289,"2023-12-27 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-27 11:51:13.997","2024-01-05 20:09:35.498789",NULL,NULL,NULL,NULL,NULL,"0000620",6,NULL,"0000451",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2401,179,"2023-07-20 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-07-20 07:28:32.263683","2023-07-21 13:08:26.669131","2023-07-21",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2406,179,"2023-07-21 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-07-21 08:47:55.902616","2023-07-21 13:09:12.136433","2023-07-21",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3261,1245,"2024-02-14 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-14 14:27:24.257","2024-02-15 13:03:47.10734",NULL,NULL,NULL,NULL,NULL,"0000364",5,NULL,"0000162",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2416,179,"2023-07-25 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-07-25 14:06:50.926648","2023-07-26 05:44:13.49536","2023-07-26",NULL,NULL,65,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1631,642,"2023-01-13 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-01-13 05:49:20.699499","2023-08-14 09:06:43.365107",NULL,NULL,NULL,NULL,NULL,"0000533",7,NULL,"0000412",NULL,"2023-01-13 00:00:00","2033-01-13 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
3435,179,"2024-02-28 13:24:45.276","UNINSTALLED",NULL,NULL,NULL,"2024-02-28 13:24:45.277","2024-03-13 06:43:18.580068","2024-03-13",NULL,NULL,71,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2804,1199,"2023-12-01 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-12-01 10:35:22.54","2024-02-19 13:14:43.246763","2024-02-19",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2488,1047,"2023-08-10 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-08-10 10:24:06.636","2023-08-11 12:46:47.989279",NULL,NULL,NULL,NULL,NULL,"0000728",5,NULL,"0000825",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1709,692,"2023-02-06 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-02-06 12:43:39.350345","2023-08-14 09:02:43.139995",NULL,NULL,NULL,NULL,NULL,"0000115",7,NULL,"0000115",NULL,"2023-02-06 00:00:00","2033-02-06 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
1849,507,"2023-03-04 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-04 08:19:48.069351","2023-08-12 06:58:46.814488",NULL,NULL,NULL,NULL,NULL,"0000372",7,NULL,"0000424",NULL,"2023-03-04 00:00:00","2033-03-04 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
1633,642,"2023-01-13 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-01-13 05:50:32.487791","2023-08-14 09:07:06.528339",NULL,NULL,NULL,NULL,NULL,"0000534",7,NULL,"0000414",NULL,"2023-01-13 00:00:00","2033-01-13 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
2495,1041,"2023-08-10 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-08-10 12:23:09.447","2023-08-14 09:57:41.110358","2023-08-10",NULL,NULL,65,NULL,NULL,5,NULL,NULL,NULL,"2023-08-10 12:23:09.446","2024-08-10 09:23:09.446",1740000,NULL,NULL,"1 Year",145000,"No",False,NULL,NULL,NULL
1711,692,"2023-02-06 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-02-06 12:47:17.665366","2023-08-14 09:03:04.267895",NULL,NULL,NULL,NULL,NULL,"0000178",7,NULL,"0000209",NULL,"2023-02-06 00:00:00","2033-02-06 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
2175,943,"2023-05-27 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-27 12:57:10.936715","2023-08-14 08:33:01.241988",NULL,NULL,NULL,NULL,NULL,"0000446",7,NULL,"0000581",NULL,"2023-05-27 00:00:00","2033-05-27 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
1634,642,"2023-01-13 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-01-13 05:51:05.792251","2023-08-14 09:07:28.43806",NULL,NULL,NULL,NULL,NULL,"0000373",7,NULL,"0000408",NULL,"2023-01-13 00:00:00","2033-01-13 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
3516,1563,"2024-03-09 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-03-09 12:10:01.54","2024-03-20 06:13:18.161906",NULL,NULL,NULL,NULL,NULL,"0000930",7,NULL,"0000809",NULL,"2024-03-09 12:10:01.54","2034-03-09 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
1710,692,"2023-02-06 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-02-06 12:44:11.150991","2023-08-14 09:03:23.699556",NULL,NULL,NULL,NULL,NULL,"0000161",7,NULL,"0000143",NULL,"2023-02-06 00:00:00","2033-02-06 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
3539,1563,"2024-03-12 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-03-12 12:00:49.787","2024-03-20 05:40:57.567177",NULL,NULL,NULL,NULL,NULL,"0000964",7,NULL,"0000969",NULL,"2024-03-12 12:00:49.787","2034-03-12 00:00:00",0,NULL,"Without Baridi Care","Corporate",0,"Yes",False,NULL,NULL,NULL
3364,1475,"2024-02-22 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-22 11:10:18.957","2024-02-22 12:22:04.337683",NULL,NULL,NULL,NULL,NULL,"0000131",5,NULL,"0000140",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2609,1095,"2023-09-20 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-09-20 07:37:12.522","2023-10-02 17:40:20.666203",NULL,NULL,NULL,NULL,NULL,"0000496",5,NULL,"0000630",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3587,1609,"2024-03-16 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-03-16 12:44:31.111","2024-03-19 12:24:27.282632",NULL,NULL,NULL,NULL,NULL,"0000943",7,NULL,"0000940",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3617,1621,"2024-03-20 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-03-20 09:20:36.211","2024-03-21 16:45:03.131916",NULL,NULL,NULL,NULL,NULL,"0000938",7,NULL,"0000914",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2894,1250,"2023-12-19 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-19 10:07:21.702","2023-12-23 14:56:17.997127",NULL,NULL,NULL,NULL,NULL,"0000437",6,NULL,"0000565",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2627,179,"2023-09-22 12:04:05.992","UNINSTALLED",NULL,NULL,NULL,"2023-09-22 12:04:05.992","2023-10-02 17:58:36.887122","2023-10-02",NULL,NULL,71,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2635,1106,"2023-09-27 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-09-27 10:16:19.228","2023-10-02 19:23:50.307905",NULL,NULL,NULL,NULL,NULL,"0000287",6,NULL,"0000420",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3572,1593,"2024-03-14 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-03-14 17:16:14.043","2024-03-21 17:39:13.275853",NULL,NULL,NULL,NULL,NULL,"0000900",5,NULL,"0001003",NULL,"2024-03-14 17:16:14.043","2025-03-14 14:16:14.043",1740000,NULL,NULL,"1 Year",145000,"Yes",False,NULL,NULL,NULL
3181,1402,"2024-02-01 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-01 09:40:14.862","2024-02-26 13:49:01.925009",NULL,NULL,NULL,NULL,NULL,"0000264",5,NULL,"0000307",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2725,1152,"2023-10-27 09:56:38.967","UNINSTALLED",NULL,NULL,NULL,"2023-10-27 09:56:38.967","2023-10-27 10:38:58.264134","2023-10-27",NULL,NULL,65,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2709,1139,"2023-10-24 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-10-24 09:09:57.35","2023-11-02 06:12:36.702543",NULL,NULL,NULL,NULL,NULL,"0000681",7,NULL,"0000587",NULL,"2023-10-24 09:09:57.349","2033-10-24 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
2020,777,"2023-04-13 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-04-13 12:28:41.715722","2023-12-28 15:26:08.771199","2023-12-28",NULL,NULL,71,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2979,1292,"2023-12-28 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-28 13:08:36.991","2024-01-06 08:11:24.798575",NULL,NULL,NULL,NULL,NULL,"0000785",7,NULL,"0000601",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2015,179,"2023-04-12 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-04-12 07:28:03.483069","2023-04-12 14:33:57.259565","2023-04-12",NULL,NULL,71,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2018,864,"2023-04-13 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-04-13 08:48:46.452093","2023-04-13 13:10:21.584194",NULL,NULL,NULL,NULL,NULL,"0000853",5,NULL,"0000648",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3038,449,"2024-01-04 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-01-04 14:41:55.367","2024-02-13 13:13:58.954817",NULL,NULL,NULL,NULL,NULL,"0000570",6,NULL,"0000292",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3284,1367,"2024-02-17 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-02-17 07:30:21.513","2024-02-20 06:26:45.373829",NULL,NULL,NULL,NULL,NULL,"0000207",6,NULL,"0000227",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3054,179,"2024-01-08 06:27:26.39","UNINSTALLED",NULL,NULL,NULL,"2024-01-08 06:27:26.39","2024-01-10 12:17:50.479279","2024-01-10",NULL,NULL,71,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2744,232,"2023-11-01 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-11-01 12:32:47.224","2023-11-23 16:53:41.153139",NULL,NULL,NULL,NULL,NULL,"0000676",7,NULL,"0000571",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2122,926,"2023-05-18 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-05-18 10:40:51.71601","2023-11-17 13:30:31.537858","2023-11-17",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3488,1554,"2024-03-07 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-03-07 08:40:33.826","2024-03-15 05:50:27.938414",NULL,NULL,NULL,NULL,NULL,"0000896",7,NULL,"0000732",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2034,875,"2023-04-19 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-04-19 08:35:01.486206","2023-04-19 08:46:57.465527",NULL,NULL,NULL,NULL,NULL,"0000821",5,NULL,"0000486",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2168,179,"2023-05-25 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-05-25 13:30:26.312563","2023-05-25 13:37:55.669843","2023-05-25",NULL,NULL,65,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2290,179,"2023-06-16 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-06-16 08:12:59.221865","2023-06-21 08:58:31.728163","2023-06-21",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2103,179,"2023-05-15 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-05-15 13:06:51.37508","2023-05-17 06:52:29.607412","2023-05-17",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2152,179,"2023-05-25 08:32:01.749","UNINSTALLED",NULL,NULL,NULL,"2023-05-25 08:32:01.774","2023-05-25 13:44:39.083277","2023-05-25",NULL,NULL,65,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2710,1143,"2023-10-24 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-10-24 10:08:17.514","2023-10-31 12:50:37.755034",NULL,NULL,NULL,NULL,NULL,"0000276",6,NULL,"0000404",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2350,179,"2023-06-30 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-06-30 08:15:26.712467","2023-06-30 12:28:13.313216","2023-06-30",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2788,1186,"2023-11-27 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-11-27 11:19:11.267","2023-11-29 06:43:26.745949",NULL,NULL,NULL,NULL,NULL,"0000663",7,NULL,"0000518",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3545,1588,"2024-03-13 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-03-13 10:05:07.08","2024-03-15 06:57:05.789419",NULL,NULL,NULL,NULL,NULL,"0000899",5,NULL,"0000997",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3470,1537,"2024-03-05 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-03-05 07:09:39.782","2024-03-06 06:45:55.712681",NULL,NULL,NULL,NULL,NULL,"0000635",6,NULL,"0000491",NULL,"2024-03-05 07:09:39.782","2026-03-05 04:09:39.782",2352000,NULL,"Without Baridi Care","2 Years",98000,"No",False,NULL,NULL,NULL
2359,679,"2023-07-05 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-07-05 08:38:28.60537","2023-07-06 05:54:39.118184",NULL,NULL,NULL,NULL,NULL,"0000480",7,NULL,"0000528",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2186,179,"2023-05-30 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-05-30 12:01:05.808638","2023-05-31 07:49:09.360235","2023-05-31",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2195,179,"2023-06-02 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-06-02 08:30:12.271326","2023-06-02 13:32:09.956122","2023-06-02",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1517,563,"2022-12-09 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-12-08 16:27:26.495859","2024-03-07 11:21:25.482397",NULL,NULL,NULL,NULL,NULL,"0000351",6,NULL,"0000380",NULL,"2022-12-09 00:00:00","2024-12-09 00:00:00",2352000,1078000,"Without Baridi Care","2 Years",98000,"Yes",False,NULL,NULL,NULL
2367,179,"2023-07-10 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-07-10 11:37:17.662738","2023-07-12 06:32:55.683641","2023-07-12",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2563,179,"2023-09-05 08:27:14.573","UNINSTALLED",NULL,NULL,NULL,"2023-09-05 08:27:14.573","2023-09-08 10:26:08.822285","2023-09-08",NULL,NULL,71,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2669,179,"2023-10-10 07:11:08.003","UNINSTALLED",NULL,NULL,NULL,"2023-10-10 07:11:08.003","2023-10-19 09:59:29.295863","2023-10-19",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2830,1215,"2023-12-07 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-07 12:13:41.651","2023-12-15 11:02:10.096314",NULL,NULL,NULL,NULL,NULL,"0000459",5,NULL,"0000822",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2399,179,"2023-07-19 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-07-19 12:31:45.849366","2023-07-21 13:09:26.930324","2023-07-21",NULL,NULL,71,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2179,943,"2023-05-27 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-27 14:40:56.035798","2023-08-14 08:33:41.368584",NULL,NULL,NULL,NULL,NULL,"0000525",7,NULL,"0000530",NULL,"2023-05-27 00:00:00","2033-05-27 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
2726,1152,"2023-10-27 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-10-27 10:45:09.157","2023-10-31 18:56:32.617207",NULL,NULL,NULL,NULL,NULL,"0000667",7,NULL,"0000683",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2453,179,"2023-08-02 11:31:49.923","UNINSTALLED",NULL,NULL,NULL,"2023-08-02 11:31:49.923","2023-08-07 07:19:47.859791","2023-08-07",NULL,NULL,71,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1678,672,"2023-01-31 00:00:00","PURCHASED",NULL,NULL,NULL,"2023-01-31 07:54:51.691912","2023-10-20 06:14:46.66154",NULL,NULL,NULL,NULL,NULL,"0000561",5,NULL,"0000413",NULL,"2023-01-27 00:00:00","2024-01-27 00:00:00",1740000,0,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
2636,252,"2023-09-27 10:34:51.123","UNINSTALLED",NULL,NULL,NULL,"2023-09-27 10:34:51.123","2023-09-27 12:32:28.286073","2023-09-27",NULL,NULL,65,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2177,943,"2023-05-27 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-27 13:06:00.266617","2023-08-14 08:34:20.661992",NULL,NULL,NULL,NULL,NULL,"0000507",7,NULL,"0000586",NULL,"2023-05-27 00:00:00","2033-05-27 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
1424,510,"2022-10-28 00:00:00","PURCHASED",NULL,NULL,NULL,"2022-10-28 09:32:28.391821","2023-10-27 06:07:46.291815",NULL,NULL,NULL,NULL,NULL,"0000247",6,NULL,"0000270",NULL,"2022-10-28 00:00:00","2023-10-27 21:00:00",1980000,0,"Without Baridi Care","1 Year",165000,"No",False,NULL,NULL,NULL
2489,1048,"2023-08-10 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-08-10 10:40:46.445","2024-02-08 07:42:09.748997","2024-02-08",NULL,NULL,71,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3573,898,"2024-03-15 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-03-15 05:35:15.756","2024-03-15 13:46:08.54305",NULL,NULL,NULL,NULL,NULL,"0000696",6,NULL,"0000669",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2176,943,"2023-05-27 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-27 13:03:16.66866","2023-08-14 08:34:47.643708",NULL,NULL,NULL,NULL,NULL,"0000499",7,NULL,"0000573",NULL,"2023-05-27 00:00:00","2033-05-27 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
2585,1091,"2023-09-12 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-09-12 08:36:25.27","2023-09-17 17:54:23.616613",NULL,NULL,NULL,NULL,NULL,"0000979",5,NULL,"0000938",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2761,179,"2023-11-10 13:55:51.596","UNINSTALLED",NULL,NULL,NULL,"2023-11-10 13:55:51.596","2023-12-01 11:57:36.12241","2023-12-01",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2099,906,"2023-05-15 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-15 10:43:17.250288","2023-08-14 08:43:43.939427",NULL,NULL,NULL,NULL,NULL,"0000670",7,NULL,"0000524",NULL,"2023-05-15 00:00:00","2033-05-15 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
